Prscrbr_NPI,Physician_Name,Specialty,City,State,Brand_Name,Sales_Rep,Sales_Rep_Name,Territory,HCP_Tier,Target_Calls,Actual_Calls,Samples_Dropped,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Rx_Lift_Pct,Delta_Log_Fills,Post_Campaign_Fills,dataset_mode,CMS_Volume_Decile,Compliance_Pct,Monthly_Call_Frequency,Sample_Velocity,Log_Baseline_Fills,Diminishing_Call_Log,Tier_Compliance_Interaction,Sample_Call_Ratio,Baseline_Volume_Saturation,Compliance_Pct_raw,Monthly_Call_Frequency_raw,Sample_Velocity_raw,Log_Baseline_Fills_raw,Diminishing_Call_Log_raw,Tier_Compliance_Interaction_raw,Sample_Call_Ratio_raw,Tot_30day_Fills_raw,Tot_Drug_Cst_raw,Tot_Clms_raw
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Duloxetine Hcl,REP-111,Kevin Bacon,TERR-06,3,2,3,9,-0.3396685420944607,-0.4448689172210126,-0.2743665820671964,3.93,0.037229341768355795,29.1,hybrid,4.0,1.9678828252897458,-0.41981519712722065,1.133945848933299,-0.6162803510592882,-0.22281174236341542,0.4455104963169984,1.133945848933299,0.15605889365391462,150.0,1.0,3.0,3.367295829986474,1.3862943611198906,600.0,3.0,28.0,188.16,26.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Gabapentin,REP-112,Laura Croft,TERR-06,2,4,2,6,1.4378990929353515,1.2274257433218219,-0.01334266451660956,0.49,0.004897548131920004,387.9,hybrid,10.0,-1.0596292136175554,-0.78807414197566,1.133945848933299,1.6713979765865596,-0.7732977434833552,0.12707547549627138,1.133945848933299,2.1513833196575374,50.0,0.6666666666666666,3.0,5.958424693029782,1.0986122886681098,500.0,3.0,386.0,4512.22,293.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Hydrocodone-Acetaminophen,REP-101,Alex Morgan,TERR-01,1,8,6,11,1.7508042571540825,1.0125498930844745,0.07811645659681593,-0.68,-0.0067677174597911005,337.7,hybrid,10.0,-0.3027512038907301,0.6849616374180971,-0.47794475249829393,1.5596752874436473,0.8480254309046199,0.9231630275480889,-0.47794475249829393,1.8950008515118204,75.0,2.0,1.8333333333333333,5.831882477283517,1.9459101490553132,750.0,1.8333333333333333,340.0,6027.31,340.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Lidocaine,REP-102,Brandon Hayes,TERR-01,1,8,10,19,-0.31303831535244103,-0.42618406067863457,-0.10855410329328313,5.31,0.05023212548633316,33.7,hybrid,4.0,1.2110048155629205,2.1579974168118543,-0.38583671813077436,-0.5022007767083525,1.7129089504597734,0.12707547549627138,-0.38583671813077436,0.17835302131875957,125.0,3.3333333333333335,1.9,3.4965075614664802,2.3978952727983707,500.0,1.9,32.0,2934.97,30.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Meloxicam,REP-103,Claire Vance,TERR-02,2,4,2,4,-0.23980519181188698,-0.31874613555996084,-0.2804894517676992,1.45,0.014184634991956102,55.8,hybrid,6.0,-1.0596292136175554,-0.78807414197566,-0.24767466657949486,-0.035290284341052074,-0.7732977434833552,-0.5097945661451827,-0.24767466657949486,0.306544255391618,50.0,0.6666666666666666,2.0,4.02535169073515,1.0986122886681098,300.0,2.0,55.0,86.73,41.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Methocarbamol,REP-104,Derek Sterling,TERR-02,2,4,4,11,-0.37295632552198527,-0.4682249878989852,-0.270250864269895,0.43,0.004158010148663571,23.1,hybrid,3.0,0.45412680583609516,-0.05155625227878146,0.7885407200551005,-0.7833599693014123,0.20417837277228015,-0.5097945661451827,0.7885407200551005,0.12819123407285846,100.0,1.3333333333333333,2.75,3.1780538303479458,1.6094379124341003,300.0,2.75,23.0,256.34,21.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Methylprednisolone,REP-105,Elena Rostova,TERR-03,1,8,6,12,-0.3796138822074902,-0.4822386303057687,-0.27805370502200966,1.5,0.014184634991956546,20.3,hybrid,3.0,-0.3027512038907301,0.6849616374180971,-0.24767466657949486,-0.9012533235550111,0.8480254309046199,-0.7486208317607279,-0.24767466657949486,0.11147063832422473,75.0,2.0,2.0,3.044522437723423,1.9459101490553132,225.0,2.0,20.0,127.08,20.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Morphine Sulfate Er,REP-106,Fiona Gallagher,TERR-03,2,4,4,10,-0.1998598516988575,-0.35611584864471696,-0.24477180636603804,-1.7,-0.016807118316381597,46.2,hybrid,5.0,0.45412680583609516,-0.05155625227878146,0.44313559117690204,-0.17138817374455534,0.20417837277228015,0.12707547549627138,0.44313559117690204,0.2619560000619281,100.0,1.3333333333333333,2.5,3.871201010907891,1.6094379124341003,500.0,2.5,47.0,678.42,47.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Movantik,REP-107,Garrett Vance,TERR-04,2,4,2,3,-0.21317496506986733,-0.35611584864471696,0.8558446577757527,-0.64,-0.006269613013595521,46.7,hybrid,5.0,-1.0596292136175554,-0.78807414197566,-0.9384849243358918,-0.17138817374455534,-0.7732977434833552,-0.6690120765555462,-0.9384849243358918,0.2619560000619281,50.0,0.6666666666666666,1.5,3.871201010907891,1.0986122886681098,250.0,1.5,47.0,18910.97,45.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Nortriptyline Hcl,REP-108,Hannah Abbott,TERR-04,2,4,4,13,-0.3995865522640049,-0.4869098444413632,-0.27902679641086997,1.05,0.009950330853168321,19.2,hybrid,2.0,0.45412680583609516,-0.05155625227878146,1.4793509778114975,-0.9443296069327504,0.20417837277228015,-0.8282295869659096,1.4793509778114975,0.1058971064080135,100.0,1.3333333333333333,3.25,2.995732273553991,1.6094379124341003,200.0,3.25,19.0,110.96,17.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Oxycodone Hcl,REP-109,Ian Malcolm,TERR-05,3,2,1,3,-0.1066540581017887,-0.2907188507463938,-0.24365263053790712,1.8,0.017586384502076058,62.1,hybrid,7.0,-1.0596292136175554,-1.1563330868240993,1.133945848933299,0.05457250373687339,-1.5491641853991587,-0.3505770557348192,1.133945848933299,0.33998544688888543,50.0,0.3333333333333333,3.0,4.127134385045092,0.6931471805599453,350.0,3.0,61.0,696.96,61.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Oxycodone-Acetaminophen,REP-110,Julia Roberts,TERR-05,2,4,4,6,1.2648026191122237,0.6715512611860753,0.03689468757007499,3.52,0.03447352736987419,276.4,hybrid,9.0,0.45412680583609516,-0.05155625227878146,-0.9384849243358918,1.346991381577602,0.20417837277228015,1.4008155587791795,-0.9384849243358918,1.4881330216284,100.0,1.3333333333333333,1.5,5.5909869805108565,1.6094379124341003,900.0,1.5,267.0,5344.44,267.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Pregabalin,REP-111,Kevin Bacon,TERR-06,3,2,2,3,0.22622377617345701,0.017581282202843846,-0.07201186556086318,0.16,0.0015612805669524832,127.2,hybrid,8.0,0.45412680583609516,-0.78807414197566,-0.9384849243358918,0.6945748654694028,-0.7732977434833552,1.0823805379584523,-0.9384849243358918,0.7078385533588271,100.0,0.6666666666666666,1.5,4.852030263919617,1.0986122886681098,800.0,1.5,127.0,3540.32,111.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Tizanidine Hcl,REP-112,Laura Croft,TERR-06,3,2,1,1,0.43260803342410936,0.17173134867746268,-0.22036966846077097,5.06,0.04908589092007176,168.1,hybrid,8.0,-1.0596292136175554,-1.1563330868240993,-1.6292951820922887,0.897086661549275,-1.5491641853991587,-0.19135954532445565,-1.6292951820922887,0.8917651065937978,50.0,0.3333333333333333,1.0,5.081404364984463,0.6931471805599453,400.0,1.0,160.0,1082.66,142.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Tramadol Hcl,REP-101,Alex Morgan,TERR-01,2,4,3,6,0.15964820931840787,-0.10387028532261341,-0.25372400568167014,3.47,0.03373813963185057,104.5,hybrid,8.0,-0.3027512038907301,-0.41981519712722065,-0.24767466657949486,0.49410841381677556,-0.22281174236341542,0.4455104963169984,-0.24767466657949486,0.5629267235373349,75.0,1.0,2.0,4.624972813284271,1.3862943611198906,600.0,2.0,101.0,530.12,101.0
1003000142,Dr. Rashid Khalil,Anesthesiology,Toledo,OH,Trazodone Hcl,REP-102,Brandon Hayes,TERR-01,1,8,9,11,-0.42621677900602456,-0.5149371292549303,-0.2828406868543065,-0.77,-0.007168489478612372,12.9,hybrid,1.0,0.8325658106995079,1.789738471963415,-1.3222684008672232,-1.2592338754547665,1.5305308158080242,-1.1068602301840458,-1.3222684008672232,0.07245591491074607,112.5,3.0,1.2222222222222223,2.6390573296152584,2.302585092994046,112.5,1.2222222222222223,13.0,47.78,13.0
1003000167,Dr. Julio Escobar,Dentist,Dayton,NV,Amoxicillin,REP-103,Claire Vance,TERR-02,1,8,7,17,-0.1998598516988575,-0.35611584864471696,-0.2795199823070852,11.06,0.10285738543970746,52.2,hybrid,5.0,0.07568780097268253,1.0532205822665366,0.3444484114974165,-0.17138817374455534,1.1035407006723277,-0.07194641251668302,0.3444484114974165,1.6206896551724137,87.5,2.3333333333333335,2.4285714285714284,3.871201010907891,2.0794415416798357,437.5,2.4285714285714284,47.0,102.79,47.0
1003000167,Dr. Julio Escobar,Dentist,Dayton,NV,Dexamethasone,REP-104,Derek Sterling,TERR-02,3,2,1,2,-0.42621677900602456,-0.5149371292549303,-0.28437095153840136,6.15,0.055569851154810834,13.8,hybrid,1.0,-1.0596292136175554,-1.1563330868240993,-0.24767466657949486,-1.2592338754547665,-1.5491641853991587,-1.3058821181970002,-0.24767466657949486,0.4482758620689655,50.0,0.3333333333333333,2.0,2.6390573296152584,0.6931471805599453,50.0,2.0,13.0,22.43,13.0
1003000423,Dr. Jennifer Velotta,Obstetrics & Gynecology,Mentor,OH,Clobetasol Propionate,REP-105,Elena Rostova,TERR-03,2,4,4,5,-0.39292899557850003,-0.48504135878712545,-0.25678453504985993,1.55,0.01459879942115272,19.7,hybrid,3.0,0.45412680583609516,-0.05155625227878146,-1.2838900532140902,-0.9268460915653554,0.20417837277228015,-0.5097945661451827,-1.2838900532140902,0.3291855203619909,100.0,1.3333333333333333,1.25,3.0155349008501706,1.6094379124341003,300.0,1.25,19.4,479.42,18.0
1003000423,Dr. Jennifer Velotta,Obstetrics & Gynecology,Mentor,OH,Estradiol,REP-106,Fiona Gallagher,TERR-03,2,4,5,14,-0.23314763512638206,0.08951797989099933,-0.0901245250662941,3.86,0.037637011524443764,147.9,hybrid,8.0,1.2110048155629205,0.316702692569658,0.8576217458307399,0.7948777855814366,0.5530546995523878,1.7192505795999065,0.8576217458307399,2.416289592760181,125.0,1.6666666666666667,2.8,4.96563792816552,1.791759469228055,1000.0,2.8,142.4,3240.27,42.0
1003000423,Dr. Jennifer Velotta,Obstetrics & Gynecology,Mentor,OH,Nitrofurantoin Mono-Macro,REP-107,Garrett Vance,TERR-04,2,4,4,10,-0.42621677900602456,-0.5055947009837413,-0.27514469298546,4.0,0.03681397312271617,15.6,hybrid,2.0,0.45412680583609516,-0.05155625227878146,0.44313559117690204,-1.1413405212011676,0.20417837277228015,-0.8282295869659096,0.44313559117690204,0.25452488687782804,100.0,1.3333333333333333,2.5,2.772588722239781,1.6094379124341003,200.0,2.5,15.0,175.27,13.0
1003000480,Dr. Kevin Rothchild,General Surgery,Aurora,CO,Omeprazole,REP-108,Hannah Abbott,TERR-04,2,4,3,7,-0.42621677900602456,-0.3967554116243892,-0.24631836972724164,4.44,0.04234754782909267,40.0,hybrid,5.0,-0.3027512038907301,-0.41981519712722065,0.21286550525810327,-0.3479451537492001,-0.22281174236341542,-0.2709683005296374,0.21286550525810327,1.0,75.0,1.0,2.3333333333333335,3.6712245188752153,1.3862943611198906,375.0,2.3333333333333335,38.3,652.8,13.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Albuterol Sulfate Hfa,REP-109,Ian Malcolm,TERR-05,2,4,3,7,0.08641508577785381,-0.08378406453955703,-0.13369813283435006,-3.8,-0.038355612390320815,101.3,hybrid,8.0,-0.3027512038907301,-0.41981519712722065,0.21286550525810327,0.5305650697485619,-0.22281174236341542,0.4455104963169984,0.21286550525810327,0.8493877188079572,75.0,1.0,2.3333333333333335,4.666265285347902,1.3862943611198906,600.0,2.3333333333333335,105.3,2518.44,90.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Alendronate Sodium,REP-110,Julia Roberts,TERR-05,2,4,4,7,0.11304531251987347,0.4655507178063574,-0.22425660112384277,2.69,0.026444908164426906,228.9,hybrid,9.0,0.45412680583609516,-0.05155625227878146,-0.5930797954576933,1.188259072037549,0.20417837277228015,1.4008155587791795,-0.5930797954576933,1.7979916668783822,100.0,1.3333333333333333,1.75,5.411199523604709,1.6094379124341003,900.0,1.75,222.9,1018.27,94.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Alfuzosin Hcl Er,REP-111,Kevin Bacon,TERR-06,3,2,2,6,-0.40624410894950985,-0.5009234868481468,-0.2785082570169301,2.5,0.023256862164267034,16.4,hybrid,2.0,0.45412680583609516,-0.78807414197566,1.133945848933299,-1.087815729196693,-0.7732977434833552,-0.8282295869659096,1.133945848933299,0.1290617616422347,100.0,0.6666666666666666,3.0,2.833213344056216,1.0986122886681098,200.0,3.0,16.0,119.55,16.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Allopurinol,REP-112,Laura Croft,TERR-06,3,2,0,0,-0.08002383135976904,0.19508741935543522,-0.2395387237047289,1.94,0.019093658815578785,168.2,hybrid,9.0,-2.573385233071206,-1.5245920316725385,-3.0109156976050824,0.9240884196754036,-2.875516628434902,-1.4650996286073636,-3.0109156976050824,1.3309494169355454,0.0,0.0,0.0,5.111987788356544,0.0,0.0,0.0,165.0,765.11,65.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Alprazolam,REP-101,Alex Morgan,TERR-01,2,4,3,5,-0.27309297523941156,-0.32808856383114987,-0.27628016749069967,0.19,0.0018501392881611345,53.1,hybrid,6.0,-0.3027512038907301,-0.41981519712722065,-0.7082148384170927,-0.06739886550190201,-0.22281174236341542,-0.032142034914092135,-0.7082148384170927,0.42751708543990247,75.0,1.0,1.6666666666666667,3.9889840465642745,1.3862943611198906,450.0,1.6666666666666667,53.0,156.46,36.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Amitriptyline Hcl,REP-102,Brandon Hayes,TERR-01,1,8,7,17,-0.4328743356915295,-0.40749920413625657,-0.2674239492735966,1.39,0.013423020332140823,36.5,hybrid,4.0,0.07568780097268253,1.0532205822665366,0.3444484114974165,-0.4011891733949355,1.1035407006723277,-0.3505770557348192,0.3444484114974165,0.2903889636950281,87.5,2.3333333333333335,2.4285714285714284,3.6109179126442243,2.0794415416798357,350.0,2.4285714285714284,36.0,303.17,12.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Amlodipine Besylate,REP-103,Claire Vance,TERR-02,2,4,1,2,2.642916853011741,4.914415060546569,-0.10517846616765841,-0.74,-0.007423558986435985,1166.6,hybrid,10.0,-1.8165072233443806,-1.1563330868240993,-0.24767466657949486,2.6529092935122285,-1.5491641853991587,-0.6690120765555462,-0.24767466657949486,9.480393028632403,25.0,0.3333333333333333,2.0,7.070129197966396,0.6931471805599453,250.0,2.0,1175.3,2990.89,474.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Amoxicillin-Clavulanate Potass,REP-104,Derek Sterling,TERR-02,2,4,1,1,-0.39292899557850003,-0.4915810585769577,-0.27836458719649043,1.11,0.01047129986729578,18.2,hybrid,2.0,-1.8165072233443806,-1.1563330868240993,-1.6292951820922887,-0.9896158756311499,-1.5491641853991587,-1.3058821181970002,-1.6292951820922887,0.14519448184751405,25.0,0.3333333333333333,1.0,2.9444389791664403,0.6931471805599453,50.0,1.0,18.0,121.93,18.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Aripiprazole,REP-105,Elena Rostova,TERR-03,1,8,10,23,-0.31303831535244103,-0.32808856383114987,-0.10388785240253222,7.36,0.06973333801467518,56.9,hybrid,6.0,1.2110048155629205,2.1579974168118543,0.16681148807434304,-0.06739886550190201,1.7129089504597734,0.9231630275480889,0.16681148807434304,0.42751708543990247,125.0,3.3333333333333335,2.3,3.9889840465642745,2.3978952727983707,750.0,2.3,53.0,3012.27,30.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Atenolol,REP-106,Fiona Gallagher,TERR-03,2,4,5,12,-0.3995865522640049,-0.3374309921023389,-0.28168891367195814,9.41,0.08829260714567821,55.8,hybrid,6.0,1.2110048155629205,0.316702692569658,0.30497353962562257,-0.1007193736541676,0.5530546995523878,0.9231630275480889,0.30497353962562257,0.41138436523462313,125.0,1.6666666666666667,2.4,3.9512437185814275,1.791759469228055,750.0,2.4,51.0,66.86,17.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Atorvastatin Calcium,REP-107,Garrett Vance,TERR-04,1,8,4,10,2.489793049245128,4.8181880493533225,0.014319208810398124,4.82,0.04707049456545054,1210.4,hybrid,10.0,-1.0596292136175554,-0.05155625227878146,0.44313559117690204,2.6373106830547752,0.20417837277228015,0.12707547549627138,0.44313559117690204,9.314226010518025,50.0,1.3333333333333333,2.5,7.052461499981396,1.6094379124341003,500.0,2.5,1154.7,4970.46,451.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Azelastine Hcl,REP-108,Hannah Abbott,TERR-04,2,4,5,16,-0.42621677900602456,-0.49298242281763605,-0.2713978082145815,5.65,0.05209511188340166,18.7,hybrid,2.0,1.2110048155629205,0.316702692569658,1.410269952035858,-1.0036674508720504,0.5530546995523878,-0.6690120765555462,1.410269952035858,0.14277457381672212,125.0,1.6666666666666667,3.2,2.928523523860541,1.791759469228055,250.0,3.2,17.7,237.34,13.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Basaglar Kwikpen U-100,REP-109,Ian Malcolm,TERR-05,2,4,3,6,-0.43953189237703444,-0.5224110718718815,0.013530232107395368,-4.39,-0.04115807249350745,10.9,hybrid,1.0,-0.3027512038907301,-0.41981519712722065,-0.24767466657949486,-1.366382001645258,-0.22281174236341542,-1.2262733629918185,-0.24767466657949486,0.09195650517009223,75.0,1.0,2.0,2.517696472610991,1.3862943611198906,75.0,2.0,11.4,4957.39,11.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Bupropion Hcl Sr,REP-110,Julia Roberts,TERR-05,2,4,5,11,-0.3862714388929951,-0.4215128465430401,-0.2606859554259172,1.82,0.017493157447517227,33.6,hybrid,4.0,1.2110048155629205,0.316702692569658,0.02864943652306415,-0.475843933639836,0.5530546995523878,0.12707547549627138,0.02864943652306415,0.2661898833871091,125.0,1.6666666666666667,2.2,3.5263605246161616,1.791759469228055,500.0,2.2,33.0,414.79,19.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Bupropion Xl,REP-111,Kevin Bacon,TERR-06,2,4,4,13,0.18627843606042752,0.42864812613516073,-0.14335841912214914,0.23,0.0023121397583789616,215.5,hybrid,9.0,0.45412680583609516,-0.05155625227878146,1.4793509778114975,1.156544725611812,0.20417837277228015,1.4008155587791795,1.4793509778114975,1.7342674220675287,100.0,1.3333333333333333,3.25,5.375278407684165,1.6094379124341003,900.0,3.25,215.0,2358.41,105.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Buspirone Hcl,REP-112,Laura Croft,TERR-06,3,2,2,4,-0.3463260987799656,-0.3154762856650447,-0.25468442032166816,1.44,0.0140107370695981,56.5,hybrid,6.0,0.45412680583609516,-0.78807414197566,-0.24767466657949486,-0.02432258212416273,-0.7732977434833552,0.4455104963169984,-0.24767466657949486,0.4492962577170296,100.0,0.6666666666666666,2.0,4.037774210733707,1.0986122886681098,600.0,2.0,55.7,514.21,25.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Butalbital-Acetaminophen-Caffe,REP-101,Alex Morgan,TERR-01,1,8,7,12,-0.42621677900602456,-0.5102659151193357,-0.26456443692308085,5.0,0.04561051125205218,14.7,hybrid,1.0,0.07568780097268253,1.0532205822665366,-0.642423385297436,-1.198320850589852,1.1035407006723277,-1.1864689853892276,-0.642423385297436,0.11292904143695537,87.5,2.3333333333333335,1.7142857142857142,2.70805020110221,2.0794415416798357,87.5,1.7142857142857142,14.0,350.54,13.0
1003000530,Dr. Amanda Semonche,Internal Medicine,Quakertown,PA,Calcitriol,REP-102,Brandon Hayes,TERR-01,1,8,8,24,-0.4328743356915295,-0.5196083433905248,-0.26687100156131616,5.0,0.04512043528046972,12.6,hybrid,1.0,0.45412680583609516,1.4214795271149756,1.133945848933299,-1.3246629647678816,1.3289211414681916,-1.1466646077866367,1.133945848933299,0.09679632123167603,100.0,2.6666666666666665,3.0,2.5649493574615367,2.1972245773362196,100.0,3.0,12.0,312.33,12.0
